---- ICPC Presentation Admin (2.3.491) ----
OS:  Windows 10 (amd64/10.0)
JRE: Oracle Corporation (11.0.11)
Folder: C:\Users\diego\Documents\DomJudge\1. presentationAdmin
Host: ROCA12ULTRA / 192.168.0.3
Locale/TZ: es_CO / hora estándar de Colombia
Args: https://localhost:8443 presAdmin padm1n 
Log started 2021.12.14 13:11.12

2021.12.14 13:11.13 I Download https://localhost:8443/presentation/ to C:\Users\diego\AppData\Local\Temp\org.icpc.tools.cache.localhost\presentation\listing.dir (200) (8.1kb in 171ms)
2021.12.14 13:11.13 I Updates found on CDS: 0
2021.12.14 13:11.14 presAdmin connecting...
2021.12.14 13:11.15 presAdmin connected
2021.12.14 13:13.01 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":58,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:13.05 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":60,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:13.09 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:13.13 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryPresentation","fps":4,"image":"/9j/4AAQSkZJRgABAgAAAQ...
2021.12.14 13:13.17 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:13.19 I < {"type":"ping"}
2021.12.14 13:13.19 I > {"type":"ping"}
2021.12.14 13:13.21 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:13.25 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:13.29 I < {"type":"info","source":"b833456f","presentation":"JudgePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2w...
2021.12.14 13:13.33 I < {"type":"info","source":"b833456f","presentation":"TeamJudgePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAA...
2021.12.14 13:13.37 I < {"type":"info","source":"b833456f","presentation":"TeamJudgePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAA...
2021.12.14 13:13.41 I < {"type":"info","source":"b833456f","presentation":"TileListScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABA...
2021.12.14 13:13.45 I < {"type":"info","source":"b833456f","presentation":"TileListScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABA...
2021.12.14 13:13.49 I < {"type":"info","source":"b833456f","presentation":"TileRankScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABA...
2021.12.14 13:13.49 I < {"type":"ping"}
2021.12.14 13:13.49 I > {"type":"ping"}
2021.12.14 13:13.53 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:13.57 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.01 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.05 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.09 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.13 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.17 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.19 I < {"type":"ping"}
2021.12.14 13:14.19 I > {"type":"ping"}
2021.12.14 13:14.21 I < {"type":"info","source":"b833456f","presentation":"TileScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:14.25 I < {"type":"info","source":"b833456f","presentation":"FirstToSolvePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQA...
2021.12.14 13:14.29 I < {"type":"info","source":"b833456f","presentation":"FirstToSolvePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQA...
2021.12.14 13:14.33 I < {"type":"info","source":"b833456f","presentation":"FirstToSolvePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQA...
2021.12.14 13:14.37 I < {"type":"info","source":"b833456f","presentation":"FirstToSolvePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQA...
2021.12.14 13:14.41 I < {"type":"info","source":"b833456f","presentation":"FirstSolutionPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQ...
2021.12.14 13:14.45 I < {"type":"info","source":"b833456f","presentation":"FirstSolutionPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQ...
2021.12.14 13:14.49 I < {"type":"info","source":"b833456f","presentation":"AllGroupsLeaderboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgA...
2021.12.14 13:14.49 I < {"type":"ping"}
2021.12.14 13:14.49 I > {"type":"ping"}
2021.12.14 13:14.53 I < {"type":"info","source":"b833456f","presentation":"AllGroupsLeaderboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgA...
2021.12.14 13:14.57 I < {"type":"info","source":"b833456f","presentation":"AllGroupsLeaderboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgA...
2021.12.14 13:15.01 I < {"type":"info","source":"b833456f","presentation":"AllGroupsLeaderboardPresentation","fps":60,"image":"/9j/4AAQSkZJRgA...
2021.12.14 13:15.05 I < {"type":"info","source":"b833456f","presentation":"AllGroupsLeaderboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgA...
2021.12.14 13:15.09 I < {"type":"info","source":"b833456f","presentation":"OrgLogoFadePresentation","fps":58,"image":"/9j/4AAQSkZJRgABAgAAAQAB...
2021.12.14 13:15.13 I < {"type":"info","source":"b833456f","presentation":"OrgLogoWallPresentation","fps":10,"image":"/9j/4AAQSkZJRgABAgAAAQAB...
2021.12.14 13:15.17 I < {"type":"info","source":"b833456f","presentation":"SingleTeamPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:15.19 I < {"type":"ping"}
2021.12.14 13:15.19 I > {"type":"ping"}
2021.12.14 13:15.21 I < {"type":"info","source":"b833456f","presentation":"StatusCountdownPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAA...
2021.12.14 13:15.25 I < {"type":"info","source":"b833456f","presentation":"PolarCountdownPresentation","fps":53,"image":"/9j/4AAQSkZJRgABAgAAA...
2021.12.14 13:15.29 I < {"type":"info","source":"b833456f","presentation":"StatusCountdownPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAA...
2021.12.14 13:15.33 I < {"type":"info","source":"b833456f","presentation":"TotalProblemsChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2...
2021.12.14 13:15.37 I < {"type":"info","source":"b833456f","presentation":"TotalProblemsChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2...
2021.12.14 13:15.41 I < {"type":"info","source":"b833456f","presentation":"TotalProblemsChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2...
2021.12.14 13:15.45 I < {"type":"info","source":"b833456f","presentation":"TotalProblemsChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2...
2021.12.14 13:15.49 I < {"type":"info","source":"b833456f","presentation":"TotalProblemsChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2...
2021.12.14 13:15.49 I < {"type":"ping"}
2021.12.14 13:15.49 I > {"type":"ping"}
2021.12.14 13:15.53 I < {"type":"info","source":"b833456f","presentation":"ScoreboardChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2wBD...
2021.12.14 13:15.57 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:16.01 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryChart","fps":60,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:16.05 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:16.09 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:16.13 I < {"type":"info","source":"b833456f","presentation":"ProblemSummaryChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:16.17 I < {"type":"info","source":"b833456f","presentation":"ProblemComparisonChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:16.19 I < {"type":"ping"}
2021.12.14 13:16.19 I > {"type":"ping"}
2021.12.14 13:16.21 I < {"type":"info","source":"b833456f","presentation":"ProblemComparisonChart","fps":60,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:16.25 I < {"type":"info","source":"b833456f","presentation":"JudgementChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDA...
2021.12.14 13:16.29 I < {"type":"info","source":"b833456f","presentation":"JudgeQueueDepthChart","fps":49,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:16.33 I < {"type":"info","source":"b833456f","presentation":"JudgeQueueDepthChart","fps":47,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:16.37 I < {"type":"info","source":"b833456f","presentation":"HistoricalComparisonChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQ...
2021.12.14 13:16.41 I < {"type":"info","source":"b833456f","presentation":"BetterFireworksPresentation","fps":44,"image":"/9j/4AAQSkZJRgABAgAA...
2021.12.14 13:16.45 I < {"type":"info","source":"b833456f","presentation":"BetterFireworksPresentation","fps":26,"image":"/9j/4AAQSkZJRgABAgAA...
2021.12.14 13:16.49 I < {"type":"ping"}
2021.12.14 13:16.49 I > {"type":"ping"}
2021.12.14 13:16.49 I < {"type":"info","source":"b833456f","presentation":"LanguageSummaryChart","fps":25,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:16.53 I < {"type":"info","source":"b833456f","presentation":"LanguageSummaryChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:16.57 I < {"type":"info","source":"b833456f","presentation":"LanguageSummaryChart","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:17.01 I < {"type":"info","source":"b833456f","presentation":"LanguageSummaryChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:17.05 I < {"type":"info","source":"b833456f","presentation":"LanguageSummaryChart","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:17.09 I < {"type":"info","source":"b833456f","presentation":"FirstSolutionPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQ...
2021.12.14 13:17.13 I < {"type":"info","source":"b833456f","presentation":"GroupLeaderboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgA...
2021.12.14 13:17.17 I < {"type":"info","source":"b833456f","presentation":"LeaderboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQAB...
2021.12.14 13:17.19 I < {"type":"ping"}
2021.12.14 13:17.19 I > {"type":"ping"}
2021.12.14 13:17.21 I < {"type":"info","source":"b833456f","presentation":"LeaderboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQAB...
2021.12.14 13:17.25 I < {"type":"info","source":"b833456f","presentation":"LeaderboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQAB...
2021.12.14 13:17.29 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.33 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.37 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.41 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.45 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.49 I < {"type":"ping"}
2021.12.14 13:17.49 I > {"type":"ping"}
2021.12.14 13:17.49 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.53 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:17.57 I < {"type":"info","source":"b833456f","presentation":"ScoreboardPresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABA...
2021.12.14 13:18.01 I < {"type":"clients","clients":[]}
2021.12.14 13:18.06 I < {"type":"clients","clients":[{"name":"192.168.0.3","uid":"b833456f"}]}
2021.12.14 13:18.06 I < {"type":"clients","clients":[{"name":"192.168.0.3","uid":"b833456f","width":0,"height":0,"contest.ids":[6],"version":"...
2021.12.14 13:18.06 I < {"type":"info","source":"b833456f","width":1366,"height":768,"hidden":false,"display":"1w"}
2021.12.14 13:18.07 I < {"type":"info","source":"b833456f","presentation":null,"fps":0,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBw...
2021.12.14 13:18.10 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":2,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD/...
2021.12.14 13:18.14 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":59,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.18 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.19 I < {"type":"ping"}
2021.12.14 13:18.19 I > {"type":"ping"}
2021.12.14 13:18.22 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.26 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.30 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.34 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.38 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.42 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.46 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.49 I < {"type":"ping"}
2021.12.14 13:18.49 I > {"type":"ping"}
2021.12.14 13:18.50 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.54 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:18.58 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.02 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.06 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.10 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.14 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.18 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.19 I < {"type":"ping"}
2021.12.14 13:19.19 I > {"type":"ping"}
2021.12.14 13:19.22 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.26 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.30 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.34 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.38 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.42 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.46 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.49 I < {"type":"ping"}
2021.12.14 13:19.49 I > {"type":"ping"}
2021.12.14 13:19.50 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.54 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":62,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:19.58 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:20.02 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:20.06 I < {"type":"info","source":"b833456f","presentation":"TimelinePresentation","fps":61,"image":"/9j/4AAQSkZJRgABAgAAAQABAAD...
2021.12.14 13:20.10 I < {"type":"clients","clients":[]}
2021.12.14 13:20.19 I < {"type":"ping"}
2021.12.14 13:20.19 I > {"type":"ping"}
2021.12.14 13:20.49 I < {"type":"ping"}
2021.12.14 13:20.49 I > {"type":"ping"}
2021.12.14 13:21.19 I < {"type":"ping"}
2021.12.14 13:21.19 I > {"type":"ping"}
2021.12.14 13:21.49 I < {"type":"ping"}
2021.12.14 13:21.49 I > {"type":"ping"}
2021.12.14 13:22.19 I < {"type":"ping"}
2021.12.14 13:22.19 I > {"type":"ping"}
2021.12.14 13:22.49 I < {"type":"ping"}
2021.12.14 13:22.49 I > {"type":"ping"}
2021.12.14 13:23.19 I < {"type":"ping"}
2021.12.14 13:23.19 I > {"type":"ping"}
2021.12.14 13:23.49 I < {"type":"ping"}
2021.12.14 13:23.49 I > {"type":"ping"}
2021.12.14 13:24.19 I < {"type":"ping"}
2021.12.14 13:24.19 I > {"type":"ping"}
2021.12.14 13:24.49 I < {"type":"ping"}
2021.12.14 13:24.49 I > {"type":"ping"}
